GROUPPROFILECODE,CYCLETIME,AREACODE,DASHBOARDID,DASHBOARDNAME
VPTD,1,H031,3579,Thuê bao register
VPTD,1,H031,3580,Doanh thu dịch vụ cố định băng rộng
VPTD,1,V064,4241,Thuê bao 4G phát triển thực
VPTD,1,V064,4242,Tổng doanh thu dịch vụ
VPTD,1,V064,4243,Doanh thu dịch vụ cố định băng rộng
VPTD,1,V064,4244,Doanh thu dịch vụ nhóm VTT
VPTD,1,V064,4245,Doanh thu dịch vụ nhóm VDS
VPTD,1,TSS,4425,Doanh thu dịch vụ nhóm VTS
VPTD,1,TSS,4426,Thuê bao FTTH
VPTD,1,TSS,4427,Thuê bao di động phát triển thực
VPTD,1,L063,4135,Doanh thu dịch vụ di động
VPTD,1,L063,4136,Doanh thu dịch vụ nhóm VTS
VPTD,1,L063,4137,Thuê bao FTTH
VPTD,1,L063,4138,Thuê bao di động phát triển thực
VPTD,1,L063,4139,Thuê bao 4G phát triển thực
VPTD,1,L063,4140,Tổng doanh thu dịch vụ
VPTD,1,L063,4141,Thuê bao register
VPTD,1,L063,4142,Doanh thu dịch vụ cố định băng rộng
VPTD,1,L063,4143,Doanh thu dịch vụ nhóm VTT
VPTD,1,L063,4144,Doanh thu dịch vụ nhóm VDS
VPTD,2,L025,4167,Doanh thu dịch vụ SME
VPTD,1,V070,4123,Doanh thu dịch vụ SME
VPTD,1,V070,4124,Doanh thu dịch vụ di động
VPTD,1,V070,4125,Thuê bao register
VPTD,1,V070,4126,Doanh thu dịch vụ nhóm VTS
VPTD,1,V070,4127,Thuê bao FTTH
VPTD,1,V070,4128,Thuê bao di động phát triển thực
VPTD,1,V070,4129,Thuê bao 4G phát triển thực
VPTD,1,V070,4130,Tổng doanh thu dịch vụ
VPTD,1,V070,4131,Doanh thu dịch vụ cố định băng rộng
VPTD,1,V070,4132,Doanh thu dịch vụ nhóm VTT
VPTD,1,V070,4133,Doanh thu dịch vụ nhóm VDS
VPTD,1,L063,4134,Doanh thu dịch vụ SME
VPTD,2,L025,4168,Doanh thu dịch vụ di động
VPTD,2,L025,4169,Doanh thu dịch vụ nhóm VTS
VPTD,2,L025,4170,Thuê bao FTTH
VPTD,2,L025,4171,Thuê bao di động phát triển thực
VPTD,2,L025,4172,Thuê bao 4G phát triển thực
VPTD,2,L025,4173,Tổng doanh thu dịch vụ
VPTD,2,L025,4174,Thuê bao register
VPTD,2,L025,4175,Doanh thu dịch vụ cố định băng rộng
VPTD,2,L025,4176,Doanh thu dịch vụ nhóm VTT
VPTD,2,L025,4177,Doanh thu dịch vụ nhóm VDS
VPTD,1,TSS,4428,Thuê bao 4G phát triển thực
VPTD,2,TSS,4546,Khối tỉnh/TP
VPTD,1,TSS,4430,Thuê bao register
VPTD,2,Q055,4534,Doanh thu dịch vụ SME
VPTD,1,TSS,4432,Doanh thu dịch vụ nhóm VTT
VPTD,1,TSS,4433,Doanh thu dịch vụ nhóm VDS
VPTD,2,N350,4446,Doanh thu dịch vụ SME
VPTD,2,N350,4447,Doanh thu dịch vụ di động
VPTD,2,N350,4448,Doanh thu dịch vụ nhóm VTS
VPTD,2,N350,4449,Thuê bao FTTH
VPTD,2,N350,4450,Thuê bao di động phát triển thực
VPTD,2,N350,4451,Thuê bao 4G phát triển thực
VPTD,2,N350,4452,Tổng doanh thu dịch vụ
VPTD,2,N350,4453,Thuê bao register
VPTD,2,N350,4454,Doanh thu dịch vụ cố định băng rộng
VPTD,2,N350,4455,Doanh thu dịch vụ nhóm VTT
VPTD,2,N350,4456,Doanh thu dịch vụ nhóm VDS
VPTD,1,D230,4479,Doanh thu dịch vụ SME
VPTD,1,D230,4480,Doanh thu dịch vụ di động
VPTD,1,D230,4481,Doanh thu dịch vụ nhóm VTS
VPTD,1,D230,4482,Thuê bao FTTH
VPTD,1,D230,4483,Thuê bao di động phát triển thực
VPTD,1,D230,4484,Thuê bao 4G phát triển thực
VPTD,1,D230,4485,Tổng doanh thu dịch vụ
VPTD,1,D230,4486,Thuê bao register
VPTD,1,D230,4487,Doanh thu dịch vụ cố định băng rộng
VPTD,1,D230,4488,Doanh thu dịch vụ nhóm VTT
VPTD,1,D230,4489,Doanh thu dịch vụ nhóm VDS
VPTD,2,D230,4490,Doanh thu dịch vụ SME
VPTD,2,D230,4491,Doanh thu dịch vụ di động
VPTD,2,D230,4492,Doanh thu dịch vụ nhóm VTS
VPTD,2,D230,4493,Thuê bao FTTH
VPTD,2,D230,4494,Thuê bao di động phát triển thực
VPTD,2,D230,4495,Thuê bao 4G phát triển thực
VPTD,2,D230,4496,Tổng doanh thu dịch vụ
VPTD,2,D230,4497,Thuê bao register
VPTD,2,D230,4498,Doanh thu dịch vụ cố định băng rộng
VPTD,2,D230,4499,Doanh thu dịch vụ nhóm VTT
VPTD,2,D230,4500,Doanh thu dịch vụ nhóm VDS
VPTD,2,N068,4512,Doanh thu dịch vụ SME
VPTD,2,N068,4513,Doanh thu dịch vụ di động
VPTD,2,N068,4514,Doanh thu dịch vụ nhóm VTS
VPTD,2,N068,4515,Thuê bao FTTH
VPTD,2,N068,4516,Thuê bao di động phát triển thực
VPTD,2,N068,4517,Thuê bao 4G phát triển thực
VPTD,2,N068,4518,Tổng doanh thu dịch vụ
VPTD,2,N068,4519,Thuê bao register
VPTD,2,N068,4520,Doanh thu dịch vụ cố định băng rộng
VPTD,2,N068,4521,Doanh thu dịch vụ nhóm VTT
VPTD,2,N068,4522,Doanh thu dịch vụ nhóm VDS
VPTD,2,Q055,4535,Doanh thu dịch vụ di động
VPTD,2,Q055,4536,Doanh thu dịch vụ nhóm VTS
VPTD,2,Q055,4537,Thuê bao FTTH
VPTD,2,Q055,4538,Thuê bao di động phát triển thực
VPTD,2,Q055,4539,Thuê bao 4G phát triển thực
VPTD,2,Q055,4540,Tổng doanh thu dịch vụ
VPTD,2,Q055,4541,Thuê bao register
VPTD,2,Q055,4542,Doanh thu dịch vụ cố định băng rộng
VPTD,2,Q055,4543,Doanh thu dịch vụ nhóm VTT
VPTD,2,Q055,4544,Doanh thu dịch vụ nhóm VDS
VPTD,2,TSS,4547,Doanh thu dịch vụ (VTT+VTS+VDS)
VPTD,2,TSS,4548,Doanh thu dịch vụ nhóm VTS
VPTD,2,TSS,4549,Thuê bao FTTH
VPTD,2,TSS,4550,Thuê bao di động phát triển thực
VPTD,2,TSS,4551,Thuê bao 4G phát triển thực
VPTD,2,TSS,4552,Thuê bao register
VPTD,2,TSS,4553,Doanh thu dịch vụ nhóm VTT
VPTD,2,TSS,4554,Doanh thu dịch vụ nhóm VDS
VPTD,1,S022,3839,Doanh thu dịch vụ nhóm VTS
VPTD,1,S022,3840,Thuê bao FTTH
VPTD,1,S022,3841,Thuê bao di động phát triển thực
VPTD,1,S022,3842,Thuê bao 4G phát triển thực
VPTD,1,S022,3843,Tổng doanh thu dịch vụ
VPTD,1,S022,3844,Thuê bao register
VPTD,1,S022,3845,Doanh thu dịch vụ cố định băng rộng
VPTD,1,S022,3846,Doanh thu dịch vụ nhóm VTT
VPTD,1,S022,3847,Doanh thu dịch vụ nhóm VDS
VPTD,1,T036,3870,Doanh thu dịch vụ SME
VPTD,1,T036,3871,Doanh thu dịch vụ di động
VPTD,1,T036,3872,Doanh thu dịch vụ nhóm VTS
VPTD,1,T036,3873,Thuê bao FTTH
VPTD,1,T036,3874,Thuê bao di động phát triển thực
VPTD,1,T036,3875,Thuê bao 4G phát triển thực
VPTD,1,T036,3876,Tổng doanh thu dịch vụ
VPTD,1,T036,3877,Thuê bao register
VPTD,1,T036,3878,Doanh thu dịch vụ cố định băng rộng
VPTD,1,T036,3879,Doanh thu dịch vụ nhóm VTT
VPTD,1,T036,3880,Doanh thu dịch vụ nhóm VDS
VPTD,2,S022,3881,Doanh thu dịch vụ SME
VPTD,2,S022,3882,Doanh thu dịch vụ di động
VPTD,2,S022,3883,Doanh thu dịch vụ nhóm VTS
VPTD,2,S022,3884,Thuê bao FTTH
VPTD,2,S022,3885,Thuê bao di động phát triển thực
VPTD,2,S022,3886,Thuê bao 4G phát triển thực
VPTD,2,S022,3887,Tổng doanh thu dịch vụ
VPTD,2,S022,3888,Thuê bao register
VPTD,2,S022,3889,Doanh thu dịch vụ cố định băng rộng
VPTD,2,S022,3890,Doanh thu dịch vụ nhóm VTT
VPTD,2,S022,3891,Doanh thu dịch vụ nhóm VDS
VPTD,2,T036,3903,Doanh thu dịch vụ SME
VPTD,2,T036,3904,Doanh thu dịch vụ di động
VPTD,2,T036,3905,Doanh thu dịch vụ nhóm VTS
VPTD,2,T036,3906,Thuê bao FTTH
VPTD,2,T036,3907,Thuê bao di động phát triển thực
VPTD,2,T036,3908,Thuê bao 4G phát triển thực
VPTD,2,T036,3909,Tổng doanh thu dịch vụ
VPTD,2,T036,3910,Thuê bao register
VPTD,2,T036,3911,Doanh thu dịch vụ cố định băng rộng
VPTD,2,T036,3912,Doanh thu dịch vụ nhóm VTT
VPTD,2,T036,3913,Doanh thu dịch vụ nhóm VDS
VPTD,1,T027,3936,Doanh thu dịch vụ SME
VPTD,1,T027,3937,Doanh thu dịch vụ di động
VPTD,1,T027,3938,Thuê bao register
VPTD,1,T027,3939,Doanh thu dịch vụ nhóm VTS
VPTD,1,T027,3940,Thuê bao FTTH
VPTD,1,T027,3941,Thuê bao di động phát triển thực
VPTD,1,T027,3942,Thuê bao 4G phát triển thực
VPTD,1,T027,3943,Tổng doanh thu dịch vụ
VPTD,1,T027,3944,Doanh thu dịch vụ cố định băng rộng
VPTD,1,T027,3945,Doanh thu dịch vụ nhóm VTT
VPTD,1,T027,3946,Doanh thu dịch vụ nhóm VDS
VPTD,2,T074,4013,Doanh thu dịch vụ di động
VPTD,2,T074,4014,Doanh thu dịch vụ SME
VPTD,2,T074,4015,Doanh thu dịch vụ nhóm VTS
VPTD,2,T074,4016,Thuê bao FTTH
VPTD,2,T074,4017,Thuê bao di động phát triển thực
VPTD,2,T074,4018,Thuê bao 4G phát triển thực
VPTD,2,T074,4019,Tổng doanh thu dịch vụ
VPTD,2,T074,4020,Thuê bao register
VPTD,2,T074,4021,Doanh thu dịch vụ cố định băng rộng
VPTD,2,T074,4022,Doanh thu dịch vụ nhóm VTT
VPTD,2,T074,4023,Doanh thu dịch vụ nhóm VDS
VPTD,1,Q052,4411,Doanh thu dịch vụ nhóm VTT
VPTD,1,Q052,4412,Doanh thu dịch vụ nhóm VDS
VPTD,1,Q052,4413,Doanh thu dịch vụ SME
VPTD,2,VTG,2940,Tổng doanh thu
VPTD,2,VTG,2941,Tiêu dùng thực di động
VPTD,2,VTG,2942,Thuê bao register
VPTD,2,VTG,2943,Dòng tiền ròng
VPTD,2,KGM,3219,Thu nhập BQ
VPTD,2,VTG,2945,VTG
VPTD,2,KGM,3220,Chi phí
VPTD,2,VTG,2947,Dòng tiền về VN
VPTD,1,VTG,2949,Doanh thu dịch vụ
VPTD,1,VTG,2950,Thuê bao di động phát triển thực
VPTD,1,VTG,2951,Thuê bao 4G phát triển thực
VPTD,1,VTG,2952,Thuê bao FTTH
VPTD,2,KGM,3221,Lợi nhuận
VPTD,1,VTG,2954,Tổng doanh thu
VPTD,1,VTG,2955,Tiêu dùng thực di động
VPTD,1,VTG,2956,Thuê bao register
VPTD,2,KGM,3222,Doanh thu dịch vụ
VPTD,1,VTG,2958,VTG
VPTD,2,KGM,3223,VTCC
VPTD,2,KGM,3224,Năng suất lao động BQ
VPTD,2,KGM,3225,Tổng doanh thu
VPTD,1,VDTC,3067,VDTC
VPTD,2,VDTC,3086,Dán thẻ epass
VPTD,2,KGM,3226,Tổng doanh thu tài chính
VPTD,2,H321,3525,Doanh thu dịch vụ cố định băng rộng
VPTD,2,H321,3526,Doanh thu dịch vụ nhóm VTT
VPTD,2,H321,3527,Doanh thu dịch vụ nhóm VDS
VPTD,1,H031,3572,Doanh thu dịch vụ SME
VPTD,1,H031,3573,Doanh thu dịch vụ di động
VPTD,1,B781,3708,Thuê bao FTTH
VPTD,1,B281,3644,Tổng doanh thu dịch vụ
VPTD,1,B781,3709,Thuê bao di động phát triển thực
VPTD,1,B781,3710,Thuê bao 4G phát triển thực
VPTD,1,B781,3711,Tổng doanh thu dịch vụ
VPTD,1,B781,3712,Thuê bao register
VPTD,1,B781,3713,Doanh thu dịch vụ cố định băng rộng
VPTD,1,B781,3714,Doanh thu dịch vụ nhóm VTT
VPTD,1,B781,3715,Doanh thu dịch vụ nhóm VDS
VPTD,2,H019,3780,Doanh thu dịch vụ nhóm VTT
VPTD,2,H019,3781,Doanh thu dịch vụ nhóm VDS
VPTD,2,N351,3782,Doanh thu dịch vụ SME
VPTD,2,N351,3783,Doanh thu dịch vụ di động
VPTD,2,N351,3784,Doanh thu dịch vụ nhóm VTS
VPTD,2,N351,3785,Thuê bao FTTH
VPTD,2,N351,3786,Thuê bao di động phát triển thực
VPTD,2,N351,3787,Thuê bao 4G phát triển thực
VPTD,2,N351,3788,Tổng doanh thu dịch vụ
VPTD,2,N351,3789,Thuê bao register
VPTD,2,N351,3790,Doanh thu dịch vụ cố định băng rộng
VPTD,2,N351,3791,Doanh thu dịch vụ nhóm VTT
VPTD,2,N351,3792,Doanh thu dịch vụ nhóm VDS
VPTD,2,H031,3793,Doanh thu dịch vụ SME
VPTD,2,H031,3794,Doanh thu dịch vụ di động
VPTD,2,H031,3795,Doanh thu dịch vụ nhóm VTS
VPTD,2,H031,3796,Thuê bao FTTH
VPTD,2,H031,3797,Thuê bao di động phát triển thực
VPTD,2,H031,3798,Thuê bao 4G phát triển thực
VPTD,2,H031,3799,Tổng doanh thu dịch vụ
VPTD,2,H031,3800,Thuê bao register
VPTD,2,H031,3801,Doanh thu dịch vụ cố định băng rộng
VPTD,2,H031,3802,Doanh thu dịch vụ nhóm VTT
VPTD,2,H031,3803,Doanh thu dịch vụ nhóm VDS
VPTD,2,H039,3804,Doanh thu dịch vụ SME
VPTD,2,H039,3805,Doanh thu dịch vụ di động
VPTD,2,H039,3806,Doanh thu dịch vụ nhóm VTS
VPTD,2,H039,3807,Thuê bao FTTH
VPTD,2,H039,3808,Thuê bao di động phát triển thực
VPTD,2,H039,3809,Thuê bao 4G phát triển thực
VPTD,2,H039,3810,Tổng doanh thu dịch vụ
VPTD,2,H039,3811,Thuê bao register
VPTD,2,H039,3812,Doanh thu dịch vụ cố định băng rộng
VPTD,1,S022,3837,Doanh thu dịch vụ SME
VPTD,2,VTTNEWNEW,2674,Tổng doanh thu
VPTD,2,VTTNEWNEW,2675,Tiêu dùng thực di động
VPTD,2,VTTNEWNEW,2676,Thuê bao register
VPTD,1,MYN,2840,Doanh thu dịch vụ
VPTD,1,MYN,2841,Thuê bao di động phát triển thực
VPTD,2,VTTNEWNEW,2679,VTT
VPTD,1,MYN,2842,Thuê bao 4G phát triển thực
VPTD,1,MYN,2843,Tổng doanh thu
VPTD,1,MYN,2844,Tiêu dùng thực di động
VPTD,1,MYN,2845,Thuê bao register
VPTD,1,MYN,2846,Thuê bao FTTH
VPTD,2,VTL,2806,Lợi nhuận
VPTD,2,VTL,2807,Doanh thu dịch vụ
VPTD,2,VTL,2808,Thuê bao di động phát triển thực
VPTD,2,VTL,2809,Thuê bao 4G phát triển thực
VPTD,2,VTL,2811,Tổng doanh thu tài chính
VPTD,2,VTL,2812,Tổng doanh thu
VPTD,2,VTL,2813,Tiêu dùng thực di động
VPTD,2,VTL,2814,Thuê bao register
VPTD,2,VTL,2815,Dòng tiền ròng
VPTD,2,VTL,2816,VTL
VPTD,2,VTL,2817,Dòng tiền về VN
VPTD,1,VBD,2848,Doanh thu dịch vụ
VPTD,1,VBD,2849,Thuê bao di động phát triển thực
VPTD,1,VBD,2850,Thuê bao 4G phát triển thực
VPTD,1,VBD,2851,Tổng doanh thu
VPTD,1,VBD,2852,Tiêu dùng thực di động
VPTD,1,VBD,2853,Thuê bao register
VPTD,1,VBD,2855,VBD
VPTD,2,VBD,2868,Lợi nhuận
VPTD,2,VBD,2869,Doanh thu dịch vụ
VPTD,2,VBD,2870,Thuê bao di động phát triển thực
VPTD,2,VBD,2871,Thuê bao 4G phát triển thực
VPTD,2,VBD,2873,Tổng doanh thu tài chính
VPTD,2,VBD,2874,Tổng doanh thu
VPTD,2,VBD,2875,Tiêu dùng thực di động
VPTD,2,VBD,2876,Thuê bao register
VPTD,2,VBD,2877,Dòng tiền ròng
VPTD,2,VBD,2878,VBD
VPTD,2,VBD,2879,Dòng tiền về VN
VPTD,2,TD,2974,Thu nhập BQ
VPTD,1,TH,3090,Tổng doanh thu KD
VPTD,2,XNK,3107,Doanh thu bán lẻ
VPTD,1,TH,3092,VTM
VPTD,1,XNK,3102,Doanh thu phân phối
VPTD,1,XNK,3103,Doanh thu bán lẻ
VPTD,1,XNK,3104,Tổng doanh thu công ty
VPTD,1,XNK,3105,VCM
VPTD,2,T066,3441,Doanh thu dịch vụ di động
VPTD,2,XNK,3108,Tổng doanh thu công ty
VPTD,2,XNK,3109,Tổng doanh thu (TC)
VPTD,2,XNK,3110,VCM
VPTD,2,T066,3440,Doanh thu dịch vụ SME
VPTD,2,T066,3442,Doanh thu dịch vụ nhóm VTS
VPTD,2,T066,3443,Thuê bao FTTH
VPTD,2,T066,3444,Thuê bao di động phát triển thực
VPTD,2,T066,3445,Thuê bao 4G phát triển thực
VPTD,2,T066,3446,Tổng doanh thu dịch vụ
VPTD,2,T066,3447,Thuê bao register
VPTD,1,IDC,3189,IDC
VPTD,1,IDC,3190,TỔNG DOANH THU (KD)
VPTD,2,T066,3448,Doanh thu dịch vụ cố định băng rộng
VPTD,2,T066,3449,Doanh thu dịch vụ nhóm VTT
VPTD,2,T066,3450,Doanh thu dịch vụ nhóm VDS
VPTD,1,B056,3528,Doanh thu dịch vụ SME
VPTD,1,B056,3529,Doanh thu dịch vụ di động
VPTD,1,B056,3530,Doanh thu dịch vụ nhóm VTS
VPTD,1,B056,3531,Thuê bao FTTH
VPTD,1,B056,3532,Thuê bao di động phát triển thực
VPTD,1,B056,3533,Thuê bao 4G phát triển thực
VPTD,1,B056,3534,Tổng doanh thu dịch vụ
VPTD,1,B056,3535,Thuê bao register
VPTD,1,B056,3536,Doanh thu dịch vụ cố định băng rộng
VPTD,1,B056,3537,Doanh thu dịch vụ nhóm VTT
VPTD,1,B056,3538,Doanh thu dịch vụ nhóm VDS
VPTD,2,B056,3539,Doanh thu dịch vụ SME
VPTD,2,B056,3540,Doanh thu dịch vụ di động
VPTD,2,B056,3541,Doanh thu dịch vụ nhóm VTS
VPTD,2,B056,3542,Thuê bao FTTH
VPTD,2,B056,3543,Thuê bao di động phát triển thực
VPTD,2,B056,3544,Thuê bao 4G phát triển thực
VPTD,2,B056,3545,Tổng doanh thu dịch vụ
VPTD,2,B056,3546,Thuê bao register
VPTD,2,B056,3547,Doanh thu dịch vụ cố định băng rộng
VPTD,2,B056,3548,Doanh thu dịch vụ nhóm VTT
VPTD,2,B056,3549,Doanh thu dịch vụ nhóm VDS
VPTD,2,B781,3716,Doanh thu dịch vụ SME
VPTD,2,B781,3717,Doanh thu dịch vụ di động
VPTD,2,B781,3718,Doanh thu dịch vụ nhóm VTS
VPTD,2,B781,3719,Thuê bao FTTH
VPTD,2,B781,3720,Thuê bao di động phát triển thực
VPTD,2,B781,3721,Thuê bao 4G phát triển thực
VPTD,2,B781,3722,Tổng doanh thu dịch vụ
VPTD,2,B781,3723,Thuê bao register
VPTD,2,B781,3724,Doanh thu dịch vụ cố định băng rộng
VPTD,2,B781,3725,Doanh thu dịch vụ nhóm VTT
VPTD,2,B781,3726,Doanh thu dịch vụ nhóm VDS
VPTD,2,H039,3813,Doanh thu dịch vụ nhóm VTT
VPTD,1,T280,3815,Doanh thu dịch vụ SME
VPTD,1,T280,3816,Doanh thu dịch vụ di động
VPTD,1,T280,3817,Thuê bao register
VPTD,1,T280,3818,Doanh thu dịch vụ nhóm VTS
VPTD,1,T280,3819,Thuê bao FTTH
VPTD,1,T280,3820,Thuê bao di động phát triển thực
VPTD,1,T280,3821,Thuê bao 4G phát triển thực
VPTD,1,T280,3822,Tổng doanh thu dịch vụ
VPTD,1,T280,3823,Doanh thu dịch vụ cố định băng rộng
VPTD,1,T280,3824,Doanh thu dịch vụ nhóm VTT
VPTD,1,VTL,2743,Thuê bao di động phát triển thực
VPTD,1,VTL,2744,Thuê bao 4G phát triển thực
VPTD,1,VTL,2742,Doanh thu dịch vụ
VPTD,1,VTL,2745,Tổng doanh thu
VPTD,1,VTL,2746,Tiêu dùng thực di động
VPTD,1,VTL,2747,Thuê bao register
VPTD,1,VTL,2749,VTL
VPTD,2,NAT,2900,Lợi nhuận
VPTD,2,NAT,2901,Doanh thu dịch vụ
VPTD,2,NAT,2902,Thuê bao di động phát triển thực
VPTD,2,NAT,2903,Thuê bao 4G phát triển thực
VPTD,2,NAT,2904,Thuê bao FTTH
VPTD,2,NAT,2905,Tổng doanh thu tài chính
VPTD,2,NAT,2906,Tổng doanh thu
VPTD,2,NAT,2907,Tiêu dùng thực di động
VPTD,2,NAT,2908,Thuê bao register
VPTD,2,NAT,2909,Dòng tiền ròng
VPTD,2,NAT,2910,NAT
VPTD,2,NAT,2911,Dòng tiền về VN
VPTD,2,XNK,3117,Dòng tiền ròng
VPTD,2,XMCP,3118,DÒNG TIỀN RÒNG
VPTD,2,XMCP,3119,LỢI NHUẬN TRƯỚC THUẾ
VPTD,2,XMCP,3120,SẢN LƯỢNG TIÊU THỤ CLINKER
VPTD,2,XMCP,3121,SẢN LƯỢNG TIÊU THỤ XI MĂNG
VPTD,2,XMCP,3122,SẢN LƯỢNG TIÊU THỤ
VPTD,2,XMCP,3123,DOANH THU XUẤT KHẨU
VPTD,2,XMCP,3124,DOANH THU NỘI ĐỊA
VPTD,2,XMCP,3125,DOANH THU CLINKER
VPTD,2,XMCP,3126,XMCP
VPTD,2,IDC,3191,Thu nhập BQ
VPTD,2,IDC,3192,Chi phí
VPTD,2,IDC,3193,Lợi nhuận
VPTD,2,IDC,3194,Doanh thu dịch vụ
VPTD,2,IDC,3195,IDC
VPTD,2,IDC,3196,Năng suất lao động BQ
VPTD,2,IDC,3197,Tổng doanh thu
VPTD,2,IDC,3198,Tổng doanh thu tài chính
VPTD,2,VTS,3231,Thu nhập BQ
VPTD,2,VTS,3233,Lợi nhuận
VPTD,2,VTS,3234,Doanh thu dịch vụ (trừ hubbing)
VPTD,2,VTS,3235,VTS
VPTD,2,VTS,3236,Năng suất lao động BQ
VPTD,2,VTS,3237,Tổng doanh thu (trừ hubbing)
VPTD,2,VTS,3238,Tổng doanh thu tài chính
VPTD,2,VTS,3256,Doanh thu bán hàng giải pháp CNTT
VPTD,1,K077,3624,Doanh thu dịch vụ cố định băng rộng
VPTD,1,K077,3625,Doanh thu dịch vụ nhóm VTT
VPTD,1,D067,3350,Doanh thu dịch vụ di động
VPTD,2,VNC,3264,Lợi nhuận
VPTD,1,K077,3623,Thuê bao register
VPTD,2,VNC,3266,VHT
VPTD,1,K077,3626,Doanh thu dịch vụ nhóm VDS
VPTD,2,K077,3627,Doanh thu dịch vụ cố định băng rộng
VPTD,2,VNC,3269,Giá trị sản lượng
VPTD,2,K077,3628,Doanh thu dịch vụ nhóm VTT
VPTD,2,VNC,3271,Năng suất lao động
VPTD,2,VNC,3275,TỔNG DOANH THU (KD)
VPTD,2,K077,3629,Doanh thu dịch vụ nhóm VDS
VPTD,2,K077,3630,Doanh thu dịch vụ SME
VPTD,2,K077,3631,Doanh thu dịch vụ di động
VPTD,2,K077,3632,Doanh thu dịch vụ nhóm VTS
VPTD,2,K077,3633,Thuê bao FTTH
VPTD,2,K077,3634,Thuê bao di động phát triển thực
VPTD,2,K077,3635,Thuê bao 4G phát triển thực
VPTD,2,K077,3636,Tổng doanh thu dịch vụ
VPTD,2,K077,3637,Thuê bao register
VPTD,1,B281,3638,Doanh thu dịch vụ SME
VPTD,1,B281,3639,Doanh thu dịch vụ di động
VPTD,1,B281,3640,Doanh thu dịch vụ nhóm VTS
VPTD,1,B281,3641,Thuê bao FTTH
VPTD,1,B281,3642,Thuê bao di động phát triển thực
VPTD,1,B281,3643,Thuê bao 4G phát triển thực
BCL,1,MOV,1705,Tiêu dùng MOV
BCL,1,MOV,1704,Doanh thu dich vụ MOV (kinh doanh trừ hubbing)
BCL,1,MOV,1703,Thuê bao thực 4G tăng giảm MOV (Kinh doanh)
BCL,1,MOV,1702,Thuê bao thực tăng giảm MOV (Kinh doanh)
BCL,1,MYN,1836,Doanh thu dich vụ MYN (kinh doanh trừ hubbing)
BCL,1,MYN,1837,Doanh thu MYN (Kinh doanh trừ hubbing)
BCL,1,MYN,1838,MYN
BCL,1,MYN,1839,Tiêu dùng MYN
BCL,1,MYN,1840,Thuê bao thực tăng giảm MYN (Kinh doanh)
BCL,1,MYN,1841,Thuê bao thực 4G tăng giảm (Kinh doanh)
BCL,1,VTG,1879,1. Doanh thu cộng ngang VTNN (Kinh doanh)
BCL,2,VTZ,1893,Thuê bao thực 4G tăng giảm
BCL,1,VTG,1881,KHỐI VTNN
BCL,1,VTG,1882,3. Tiêu dùng VTNN (kinh doanh)
BCL,1,VTG,1883,4. Thuê bao thực tăng giảm VTNN (Kinh doanh)
BCL,1,VTG,1885,5. Thuê bao thực 4G tăng giảm VTNN (Kinh doanh)
BCL,1,VTZ,1886,Doanh thu dich vụ VTZ (kinh doanh trừ hubbing)
BCL,1,VTZ,1887,Doanh thu VTZ (Kinh doanh trừ hubbing)
BCL,1,VTZ,1888,VTZ
BCL,1,VTZ,1889,Tiêu dùng VTZ
BCL,1,VTZ,1890,Thuê bao thực tăng giảm VTZ (Kinh doanh)
BCL,1,VTZ,1891,Thuê bao thực 4G tăng giảm VTZ (Kinh doanh)
BCL,2,VTZ,1894,Doanh thu dịch vụ
BCL,2,VTZ,1895,Tiêu dùng
BCL,2,VTZ,1896,Doanh thu kinh doanh
BCL,2,VTZ,1897,Lợi nhuận trước thuế
BCL,2,VTZ,1898,Tổng doanh thu Tài chính
BCL,2,VTZ,1899,VTZ
BCL,1,VBD,1916,Doanh thu dich vụ VTB (kinh doanh trừ hubbing)
BCL,1,VBD,1917,Doanh thu VTB (Kinh doanh trừ hubbing)
BCL,1,VBD,1918,VTB
BCL,1,VBD,1919,Tiêu dùng VTB
BCL,1,VBD,1920,Thuê bao thực tăng giảm VTB (Kinh doanh)
BCL,1,VBD,1921,Thuê bao thực 4G tăng giảm VTB (Kinh doanh)
BCL,2,BC,2080,Doanh thu bưu chính (Kinh doanh trừ hubbing)_Tháng
BCL,2,BC,2081,BƯU CHÍNH
BCL,2,BC,2082,Doanh thu bưu chính (Tài chính)_Tháng
BCL,2,BC,2083,Lợi nhuận trước thuế bưu chính (Tài chính)
BCL,1,TVTK,2114,Doanh thu Tư vấn thiết kế (Kinh doanh trừ hubbing)
BCL,1,TVTK,2115,TƯ VẤN THIẾT KẾ
BCL,1,BC,2078,Doanh thu bưu chính (Kinh doanh trừ hubbing)
BCL,1,BC,2079,BƯU CHÍNH
BCL,1,XMCP,2120,Doanh thu Xi măng cẩm phả (Kinh doanh trừ hubbing)
BCL,1,XMCP,2121,XI MĂNG CẨM PHẢ
BCL,2,BDS,2128,Doanh thu Quản lý tài sản (Kinh doanh trừ hubbing)_Tháng
BCL,2,BDS,2129,QUẢN LÝ TÀI SẢN
BCL,2,BDS,2130,Doanh thu Quản lý tài sản (Tài chính)_Tháng
BCL,2,BDS,2131,Lợi nhuận trước thuế Quản lý tài sản (Tài chính)
BCL,1,KXL,2160,Doanh thu Khối Xây lắp (Kinh doanh trừ hubbing)
BCL,1,KXL,2161,KHỐI XÂY LẮP
,,,2169,Tổng doanh thu
,,,2208,3. Thuê bao
,,,2207,2. Doanh thu dịch vụ
