,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Câu lệnh sinh ra,Câu lệnh có sẵn
1677,1677,1677,1677,Vui lòng mở db giúp tôi,Mở dashboard 
1678,1678,1678,1678,Vui lòng mở dashboard giúp tôi,Mở dashboard 
1679,1679,1679,1679,Vui lòng mở bảng điều khiển giúp tôi,Mở dashboard 
1680,1680,1680,1680,Xin mở bảng điều hướng giúp tôi,Mở dashboard 
1681,1681,1681,1681,Xin mở đát bót giúp tôi,Mở dashboard 
1682,1682,1682,1682,Xin mở db giúp tôi,Mở dashboard 
1683,1683,1683,1683,Xin mở dashboard giúp tôi,Mở dashboard 
1684,1684,1684,1684,Xin mở bảng điều khiển giúp tôi,Mở dashboard 
1685,1685,1685,1685,Làm ơn mở bảng điều hướng giúp tôi,Mở dashboard 
1686,1686,1686,1686,Làm ơn mở đát bót giúp tôi,Mở dashboard 
1687,1687,1687,1687,Làm ơn mở db giúp tôi,Mở dashboard 
1688,1688,1688,1688,Làm ơn mở dashboard giúp tôi,Mở dashboard 
1689,1689,1689,1689,Làm ơn mở bảng điều khiển giúp tôi,Mở dashboard 
1690,1690,1690,1690,Mở bảng điều hướng ngay,Mở dashboard 
1691,1691,1691,1691,Mở đát bót ngay,Mở dashboard 
1692,1692,1692,1692,Mở db ngay,Mở dashboard 
1693,1693,1693,1693,Mở dashboard ngay,Mở dashboard 
1694,1694,1694,1694,Mở bảng điều khiển ngay,Mở dashboard 
1695,1695,1695,1695,Hãy mở bảng điều hướng ngay lập tức,Mở dashboard 
1696,1696,1696,1696,Hãy mở đát bót ngay lập tức,Mở dashboard 
1697,1697,1697,1697,Hãy mở db ngay lập tức,Mở dashboard 
1698,1698,1698,1698,Hãy mở dashboard ngay lập tức,Mở dashboard 
1699,1699,1699,1699,Hãy mở bảng điều khiển ngay lập tức,Mở dashboard 
1700,1700,1700,1700,Hãy khởi động biểu đồ,Mở biểu đồ
1701,1701,1701,1701,Đăng nhập vào công cụ biểu đồ,Mở biểu đồ
1702,1702,1702,1702,Vui lòng bắt đầu hiển thị biểu đồ,Mở biểu đồ
1703,1703,1703,1703,"Sử dụng lệnh ""mở biểu đồ"" để bắt đầu",Mở biểu đồ
1704,1704,1704,1704,Bật chế độ hiển thị biểu đồ lên,Mở biểu đồ
1705,1705,1705,1705,Bắt đầu trình diễn biểu đồ,Mở biểu đồ
1706,1706,1706,1706,Kích hoạt chức năng hiển thị biểu đồ,Mở biểu đồ
1707,1707,1707,1707,Hãy mở cửa sổ biểu đồ,Mở biểu đồ
1708,1708,1708,1708,Mở bản đồ lên để xem,Mở biểu đồ
1709,1709,1709,1709,Mở trình duyệt biểu đồ,Mở biểu đồ
1710,1710,1710,1710,Mở cuộn biểu đồ lên,Mở biểu đồ
1711,1711,1711,1711,Vui lòng mở cửa sổ xem biểu đồ,Mở biểu đồ
1712,1712,1712,1712,Kích hoạt biểu đồ trong giao diện,Mở biểu đồ
1713,1713,1713,1713,Bạn có thể khởi động hiển thị dữ liệu biểu đồ,Mở biểu đồ
1714,1714,1714,1714,Mở mục biểu đồ để xem,Mở biểu đồ
1715,1715,1715,1715,Kích hoạt biểu đồ trong menu,Mở biểu đồ
1716,1716,1716,1716,Bắt đầu đồng bộ hóa biểu đồ,Mở biểu đồ
1717,1717,1717,1717,Mở tab biểu đồ để xem,Mở biểu đồ
1718,1718,1718,1718,Hãy mở giao diện biểu đồ lên,Mở biểu đồ
1719,1719,1719,1719,Mở hộp thoại biểu đồ để xem,Mở biểu đồ
1720,1720,1720,1720,Mở giao diện xem biểu đồ,Mở biểu đồ
1721,1721,1721,1721,Bật chế độ xem biểu đồ lên,Mở biểu đồ
1722,1722,1722,1722,Mở cửa sổ xem biểu đồ,Mở biểu đồ
1723,1723,1723,1723,Vui lòng bật chế độ xem biểu đồ,Mở biểu đồ
1724,1724,1724,1724,Mở menu biểu đồ lên và xem,Mở biểu đồ
1725,1725,1725,1725,Kích hoạt tính năng xem biểu đồ,Mở biểu đồ
1726,1726,1726,1726,Bạn có thể làm cho biểu đồ hiển thị lên,Mở biểu đồ
1727,1727,1727,1727,Mở tab biểu đồ trong giao diện,Mở biểu đồ
1728,1728,1728,1728,Hãy khởi động biểu đồ trình diễn,Mở biểu đồ
1729,1729,1729,1729,Đăng nhập vào công cụ xem biểu đồ,Mở biểu đồ
1730,1730,1730,1730,Vui lòng bắt đầu hiển thị bản đồ,Mở biểu đồ
1731,1731,1731,1731,"Sử dụng lệnh ""mở biểu đồ"" để xem",Mở biểu đồ
1732,1732,1732,1732,Bật chế độ hiển thị biểu đồ lên,Mở biểu đồ
1733,1733,1733,1733,Bạn có thể bắt đầu trình diễn biểu đồ,Mở biểu đồ
1734,1734,1734,1734,Kích hoạt chức năng hiển thị biểu đồ,Mở biểu đồ
1735,1735,1735,1735,Hãy mở hộp thoại xem biểu đồ,Mở biểu đồ
1736,1736,1736,1736,Mở bản đồ lên để xem,Mở biểu đồ
1737,1737,1737,1737,Mở trình duyệt xem biểu đồ,Mở biểu đồ
1738,1738,1738,1738,Mở cuộn xem biểu đồ lên,Mở biểu đồ
1739,1739,1739,1739,Vui lòng mở cửa sổ xem biểu đồ,Mở biểu đồ
1740,1740,1740,1740,Kích hoạt biểu đồ trong giao diện,Mở biểu đồ
1741,1741,1741,1741,Bạn có thể khởi động hiển thị dữ liệu xem biểu đồ,Mở biểu đồ
1742,1742,1742,1742,Mở mục xem biểu đồ để xem,Mở biểu đồ
1743,1743,1743,1743,Kích hoạt xem biểu đồ trong menu,Mở biểu đồ
1744,1744,1744,1744,Bắt đầu đồng bộ hóa xem biểu đồ,Mở biểu đồ
1745,1745,1745,1745,Mở tab xem biểu đồ để xem,Mở biểu đồ
1746,1746,1746,1746,Hãy mở giao diện xem biểu đồ lên,Mở biểu đồ
1747,1747,1747,1747,Mở hộp thoại xem biểu đồ để xem,Mở biểu đồ
1748,1748,1748,1748,Mở giao diện xem biểu đồ,Mở biểu đồ
1749,1749,1749,1749,Bật chế độ xem biểu đồ lên,Mở biểu đồ
1750,1750,1750,1750,Hãy khởi động quản lý menu,Mở quản lý menu
1751,1751,1751,1751,Xin mở giao diện quản lý ứng dụng menu điều hướng,Mở quản lý menu
1752,1752,1752,1752,Khởi động chức năng quản lý menu điều hướng,Mở quản lý menu
1753,1753,1753,1753,Bật chế độ quản lý menu điều hướng,Mở quản lý menu
1754,1754,1754,1754,Hãy mở trang quản lý menu,Mở quản lý menu
1755,1755,1755,1755,Xin mở giao diện quản lý menu,Mở quản lý menu
1756,1756,1756,1756,Khởi động tính năng quản lý menu điều hướng,Mở quản lý menu
1757,1757,1757,1757,Hãy mở giao diện quản lý menu điều hướng,Mở quản lý menu
1758,1758,1758,1758,Hãy mở công cụ quản lý menu điều hướng,Mở quản lý menu
1759,1759,1759,1759,Hãy bật chức năng quản lý menu điều hướng,Mở quản lý menu
1760,1760,1760,1760,Hãy kích hoạt quản lý menu điều hướng,Mở quản lý menu
1761,1761,1761,1761,Khởi động chức năng quản lý menu điều hướng,Mở quản lý menu
1762,1762,1762,1762,Hãy kích hoạt tính năng quản lý menu,Mở quản lý menu
1763,1763,1763,1763,Hãy mở giao diện quản lý menu điều hướng,Mở quản lý menu
1764,1764,1764,1764,Hãy mở công cụ quản lý menu điều hướng,Mở quản lý menu
1765,1765,1765,1765,Hãy bật chức năng quản lý menu điều hướng,Mở quản lý menu
1766,1766,1766,1766,Mở tab quản lý menu,Mở quản lý menu
1767,1767,1767,1767,Thiết lập chế độ quản lý menu,Mở quản lý menu
1768,1768,1768,1768,Hãy kích hoạt tính năng quản lý thực đơn của ứng dụng,Mở quản lý menu
1769,1769,1769,1769,Bật chế độ quản lý menu điều hướng,Mở quản lý menu
1770,1770,1770,1770,Hãy mở quản lý menu điều hướng,Mở quản lý menu
1771,1771,1771,1771,Hãy khởi động chức năng quản lý menu,Mở quản lý menu
1772,1772,1772,1772,Hãy bật chế độ quản lý menu thực đơn,Mở quản lý menu
1773,1773,1773,1773,Hãy truy cập vào quản lý menu điều hướng,Mở quản lý menu
1774,1774,1774,1774,Hãy kích hoạt chức năng quản lý menu điều hướng,Mở quản lý menu
1775,1775,1775,1775,Hãy thiết lập mở quản lý menu điều hướng,Mở quản lý menu
1776,1776,1776,1776,Hãy mở trạng thái quản lý thực đơn,Mở quản lý menu
1777,1777,1777,1777,Mở trang quản lý menu thực đơn,Mở quản lý menu
1778,1778,1778,1778,Mở mục quản lý menu điều hướng,Mở quản lý menu
1779,1779,1779,1779,Hãy truy cập vào quản lý menu điều hướng,Mở quản lý menu
1780,1780,1780,1780,Hãy truy cập vào chức năng quản lý menu,Mở quản lý menu
1781,1781,1781,1781,Hãy bật chức năng quản lý menu điều hướng,Mở quản lý menu
1782,1782,1782,1782,Hãy mở trạng thái quản lý menu điều hướng,Mở quản lý menu
1783,1783,1783,1783,Xin mở giao diện quản lý ứng dụng menu điều hướng,Mở quản lý menu
1784,1784,1784,1784,Hãy kích hoạt tính năng quản lý thực đơn của ứng dụng,Mở quản lý menu
1785,1785,1785,1785,Bật chế độ quản lý menu điều hướng,Mở quản lý menu
1786,1786,1786,1786,Hãy mở quản lý menu điều hướng,Mở quản lý menu
1787,1787,1787,1787,Hãy mở trang quản lý menu điều hướng,Mở quản lý menu
1788,1788,1788,1788,Khởi động tính năng quản lý menu điều hướng,Mở quản lý menu
1789,1789,1789,1789,Hãy mở giao diện quản lý menu điều hướng,Mở quản lý menu
1790,1790,1790,1790,Hãy mở công cụ quản lý menu điều hướng,Mở quản lý menu
1791,1791,1791,1791,Hãy bật chức năng quản lý menu điều hướng,Mở quản lý menu
1792,1792,1792,1792,Hãy kích hoạt quản lý menu điều hướng,Mở quản lý menu
1793,1793,1793,1793,Khởi động chức năng quản lý menu điều hướng,Mở quản lý menu
1794,1794,1794,1794,Mở mục quản lý menu điều hướng,Mở quản lý menu
1795,1795,1795,1795,Hãy truy cập vào quản lý menu điều hướng,Mở quản lý menu
1796,1796,1796,1796,Hãy kích hoạt chức năng quản lý menu điều hướng,Mở quản lý menu
1797,1797,1797,1797,Hãy thiết lập mở quản lý menu điều hướng,Mở quản lý menu
1798,1798,1798,1798,Hãy mở trạng thái quản lý menu điều hướng,Mở quản lý menu
1799,1799,1799,1799,Xin mở giao diện quản lý ứng dụng menu điều hướng,Mở quản lý menu
1800,1800,1800,1800,Hãy mở quản lý SMS/Email ngay bây giờ,Mở quản lý SMS/Email
1801,1801,1801,1801,Bạn hãy mở quản lý SMS để kiểm tra tin nhắn,Mở quản lý SMS/Email
1802,1802,1802,1802,Mở quản lý Email để xem thư mới nhận,Mở quản lý SMS/Email
1803,1803,1803,1803,Hãy mở quản lý meo để kiểm tra tin nhắn của meo,Mở quản lý SMS/Email
1804,1804,1804,1804,Bạn nên mở quản lý Mail để xem thư mới,Mở quản lý SMS/Email
1805,1805,1805,1805,Mở quản lý SMS/Email để truy cập vào tin nhắn và thư,Mở quản lý SMS/Email
1806,1806,1806,1806,Hãy mở quản lý SMS để kiểm tra tin nhắn đến,Mở quản lý SMS/Email
1807,1807,1807,1807,Mở quản lý Email để xem thư mới nhận từ bạn bè,Mở quản lý SMS/Email
1808,1808,1808,1808,Hãy mở quản lý meo để kiểm tra tin nhắn từ meo,Mở quản lý SMS/Email
1809,1809,1809,1809,Bạn nên mở quản lý Mail để xem thư mới từ công việc,Mở quản lý SMS/Email
1810,1810,1810,1810,Mở quản lý SMS/Email để xem các tin nhắn và thư,Mở quản lý SMS/Email
1811,1811,1811,1811,Hãy mở quản lý SMS để truy cập vào tin nhắn đến,Mở quản lý SMS/Email
1812,1812,1812,1812,Mở quản lý Email để xem thư đã gửi,Mở quản lý SMS/Email
1813,1813,1813,1813,Hãy mở quản lý meo để kiểm tra tin nhắn quan trọng,Mở quản lý SMS/Email
1814,1814,1814,1814,Bạn nên mở quản lý Mail để xem thư từ khách hàng,Mở quản lý SMS/Email
1815,1815,1815,1815,Mở quản lý SMS/Email để check các tin nhắn và thư,Mở quản lý SMS/Email
1816,1816,1816,1816,Hãy mở quản lý meo để xem tin nhắn từ bạn thân,Mở quản lý SMS/Email
1817,1817,1817,1817,Mở quản lý Email để xem thư mới từ gia đình,Mở quản lý SMS/Email
1818,1818,1818,1818,Hãy mở quản lý meo để xem tin nhắn từ bạn thân,Mở quản lý SMS/Email
1819,1819,1819,1819,Bạn nên mở quản lý Mail để xử lý thư quan trọng,Mở quản lý SMS/Email
1820,1820,1820,1820,Mở quản lý SMS/Email để kiểm tra và truy cập vào tin nhắn,Mở quản lý SMS/Email
1821,1821,1821,1821,Hãy mở quản lý SMS để đọc tin nhắn đến,Mở quản lý SMS/Email
1822,1822,1822,1822,Mở quản lý Email để rep thư đã nhận,Mở quản lý SMS/Email
1823,1823,1823,1823,Hãy mở quản lý meo để kiểm tra tin nhắn từ meo ngay lập tức,Mở quản lý SMS/Email
1824,1824,1824,1824,Bạn nên mở quản lý Mail để xem thư mới từ đối tác,Mở quản lý SMS/Email
1825,1825,1825,1825,Mở quản lý SMS/Email để quản lý tin nhắn và thư,Mở quản lý SMS/Email
1826,1826,1826,1826,Hãy mở quản lý SMS để xem tin nhắn đã gửi đi,Mở quản lý SMS/Email
1827,1827,1827,1827,Mở quản lý Email để check thư mới từ bạn bè,Mở quản lý SMS/Email
1828,1828,1828,1828,Hãy mở quản lý meo để kiểm tra tin nhắn quan trọng trong hộp thư,Mở quản lý SMS/Email
1829,1829,1829,1829,Bạn nên mở quản lý Mail để đọc thư từ nhà cung cấp,Mở quản lý SMS/Email
1830,1830,1830,1830,Mở quản lý SMS/Email để xem tin nhắn và thư đến,Mở quản lý SMS/Email
1831,1831,1831,1831,Hãy mở quản lý SMS để đọc tin nhắn từ bạn bè,Mở quản lý SMS/Email
1832,1832,1832,1832,Mở quản lý Email để rep thư mới nhận từ đối tác,Mở quản lý SMS/Email
1833,1833,1833,1833,Hãy mở quản lý meo để kiểm tra tin nhắn từ meo ngay lúc này,Mở quản lý SMS/Email
1834,1834,1834,1834,Bạn nên mở quản lý Mail để xử lý thư mới từ đơn vị khác,Mở quản lý SMS/Email
1835,1835,1835,1835,Mở quản lý SMS/Email để quản lý tin nhắn và thư hợp lệ,Mở quản lý SMS/Email
1836,1836,1836,1836,Hãy mở quản lý SMS để kiểm tra tin nhắn đã gửi đi,Mở quản lý SMS/Email
1837,1837,1837,1837,Mở quản lý Email để xem thư mới nhận từ gia đình,Mở quản lý SMS/Email
1838,1838,1838,1838,Hãy mở quản lý meo để kiểm tra tin nhắn quan trọng từ meo,Mở quản lý SMS/Email
1839,1839,1839,1839,Bạn nên mở quản lý Mail để xem thư mới từ người bán hàng,Mở quản lý SMS/Email
1840,1840,1840,1840,Hãy mở quản lý meo để xem tin nhắn mới từ meo,Mở quản lý SMS/Email
1841,1841,1841,1841,Hãy mở quản lý SMS để truy cập vào tin nhắn đã gửi đi,Mở quản lý SMS/Email
1842,1842,1842,1842,Mở quản lý Email để xem thư mới từ bạn thân,Mở quản lý SMS/Email
1843,1843,1843,1843,Hãy mở quản lý meo để xem tin nhắn mới từ meo,Mở quản lý SMS/Email
1844,1844,1844,1844,Bạn nên mở quản lý Mail để xem thư mới từ khách hàng,Mở quản lý SMS/Email
1845,1845,1845,1845,Mở quản lý SMS/Email để kiểm tra và quản lý tin nhắn,Mở quản lý SMS/Email
1846,1846,1846,1846,Hãy mở quản lý SMS để đọc tin nhắn đến từ bạn bè,Mở quản lý SMS/Email
1847,1847,1847,1847,Mở quản lý Email để rep thư đã nhận từ đối tác,Mở quản lý SMS/Email
1848,1848,1848,1848,Hãy mở quản lý meo để kiểm tra tin nhắn quan trọng trong hộp thư đến,Mở quản lý SMS/Email
1849,1849,1849,1849,Bạn nên mở quản lý Mail để xem thư mới từ đối tác kinh doanh,Mở quản lý SMS/Email
1850,1850,1850,1850,Hãy mở quản lý thư mục ngay bây giờ,Mở quản lý thư mục
1851,1851,1851,1851,"Đừng chần chừ, mở quản lý thư mục đi",Mở quản lý thư mục
1852,1852,1852,1852,Làm ơn mở quản lý thư mục sớm đi,Mở quản lý thư mục
1853,1853,1853,1853,Ra quyết định mở quản lý thư mục ngay,Mở quản lý thư mục
1854,1854,1854,1854,Hãy mở quản lý thư mục tạm thời,Mở quản lý thư mục
1855,1855,1855,1855,Xin vui lòng mở quản lý thư mục ngay,Mở quản lý thư mục
1856,1856,1856,1856,"Mở quản lý thư mục ngay, không chờ đợi nữa",Mở quản lý thư mục
1857,1857,1857,1857,"Đừng ngại, mở quản lý thư mục nhanh lên",Mở quản lý thư mục
1858,1858,1858,1858,"Rủi ro đó, hãy mở quản lý thư mục ngay",Mở quản lý thư mục
1859,1859,1859,1859,Xin hãy thực hiện mở quản lý thư mục,Mở quản lý thư mục
1860,1860,1860,1860,Làm ơn mở quản lý thư mục càng sớm càng tốt,Mở quản lý thư mục
1861,1861,1861,1861,"Đừng bỏ qua, mở quản lý thư mục ngay",Mở quản lý thư mục
1862,1862,1862,1862,Hãy nhanh chóng mở quản lý thư mục,Mở quản lý thư mục
